"Name" "Serotype" "Coverage" "Identity" "Row" "Besthit" "Fragments"
"GCA_000795345.1_AZPAE14826_genomic.fna" "O11" 100 99.44 "3" "O11" "1"
"GCA_000795365.1_AZPAE14827_genomic.fna" "Multiple" 39.4 87.55 "22.11" "O13" "2"
"GCA_000795385.1_AZPAE14828_genomic.fna" "O4" 100 99.86 "3" "O4" "1"
"GCA_000795405.1_AZPAE13757_genomic.fna" "O6" 100 99.87 "4" "O6" "1"
"GCA_000795425.1_AZPAE13848_genomic.fna" "O11" 100 99.47 "1" "O11" "1"
"GCA_000795435.1_AZPAE13850_genomic.fna" "O11" 100 99.47 "3" "O11" "1"
"GCA_000795465.1_AZPAE13853_genomic.fna" "O11" 100 99.47 "7" "O11" "1"
"GCA_000795485.1_AZPAE13856_genomic.fna" "O11" 100 99.44 "2" "O11" "1"
"GCA_000795505.1_AZPAE13858_genomic.fna" "O11" 100 99.44 "3" "O11" "1"
"GCA_000795525.1_AZPAE13860_genomic.fna" "O4" 100 99.76 "3" "O4" "1"
"GCA_000795535.1_AZPAE14716_genomic.fna" "O11" 100 99.44 "3" "O11" "1"
"GCA_000795565.1_AZPAE13864_genomic.fna" "O12" 100 99.36 "2" "O12" "1"
"GCA_000795585.1_AZPAE13866_genomic.fna" "O2" 98.79 99.83 "1.12.13" "O2" "3"
"GCA_000795605.1_AZPAE14710_genomic.fna" "O11" 100 99.46 "2" "O11" "1"
"GCA_000795625.1_AZPAE13872_genomic.fna" "O6" 100 99.74 "1.26.14" "O6" "3"
"GCA_000795635.1_AZPAE13876_genomic.fna" "O11" 100 99.41 "16.3" "O11" "2"
"GCA_000795665.1_AZPAE13877_genomic.fna" "O6" 100 99.77 "2" "O6" "1"
"GCA_000795685.1_AZPAE13879_genomic.fna" "O11" 100 99.47 "2" "O11" "1"
"GCA_000795705.1_AZPAE14723_genomic.fna" "O11" 100 99.47 "5" "O11" "1"
"GCA_000795725.1_AZPAE13880_genomic.fna" "O11" 100 99.31 "2" "O11" "1"
"GCA_000795735.1_AZPAE14352_genomic.fna" "O3" 100 99.69 "3" "O3" "1"
"GCA_000795765.1_AZPAE14353_genomic.fna" "O11" 100 99.46 "5" "O11" "1"
"GCA_000795785.1_AZPAE14359_genomic.fna" "O1" 100 99.51 "3.26.14" "O1" "3"
"GCA_000795805.1_AZPAE14705_genomic.fna" "O11" 100 99.46 "7" "O11" "1"
"GCA_000795815.1_AZPAE14708_genomic.fna" "O11" 100 99.46 "3" "O11" "1"
"GCA_000795845.1_AZPAE14372_genomic.fna" "O11" 100 99.41 "1" "O11" "1"
"GCA_000795865.1_AZPAE14724_genomic.fna" "O12" 100 99.36 "1" "O12" "1"
"GCA_000795875.1_AZPAE14373_genomic.fna" "NT" 71.48 93.06 "6.7.5" "O7" "3"
"GCA_000795905.1_AZPAE14718_genomic.fna" "O6" 100 99.77 "2" "O6" "1"
"GCA_000795925.1_AZPAE14379_genomic.fna" "O1" 100 99.71 "3" "O1" "1"
"GCA_000795945.1_AZPAE14381_genomic.fna" "O12" 100 99.35 "12.1" "O12" "2"
"GCA_000795955.1_AZPAE14720_genomic.fna" "O11" 100 99.47 "5" "O11" "1"
"GCA_000795985.1_AZPAE14390_genomic.fna" "O5" 100 99.34 "2" "O5" "1"
"GCA_000796005.1_AZPAE14393_genomic.fna" "O1" 100 99.52 "2" "O1" "1"
"GCA_000796025.1_AZPAE14707_genomic.fna" "O12" 100 99.36 "1" "O12" "1"
"GCA_000796045.1_AZPAE14394_genomic.fna" "O4" 100 99.83 "4" "O4" "1"
"GCA_000796065.1_AZPAE14395_genomic.fna" "O3" 100 99.75 "5" "O3" "1"
"GCA_000796085.1_AZPAE14402_genomic.fna" "O2" 100 99.46 "4" "O2" "1"
"GCA_000796095.1_AZPAE14398_genomic.fna" "O11" 100 99.42 "1" "O11" "1"
"GCA_000796125.1_AZPAE14403_genomic.fna" "O4" 100 99.82 "1" "O4" "1"
"GCA_000796145.1_AZPAE14404_genomic.fna" "O1" 100 99.77 "3" "O1" "1"
"GCA_000796165.1_AZPAE14706_genomic.fna" "O11" 100 99.47 "5" "O11" "1"
"GCA_000796175.1_AZPAE14410_genomic.fna" "O5" 100 99.78 "2" "O5" "1"
"GCA_000796205.1_AZPAE14415_genomic.fna" "O12" 100 99.35 "2" "O12" "1"
"GCA_000796225.1_AZPAE14422_genomic.fna" "O11" 98.91 99.47 "5.4" "O11" "2"
"GCA_000796245.1_AZPAE14721_genomic.fna" "O11" 100 99.47 "3" "O11" "1"
"GCA_000796255.1_AZPAE14437_genomic.fna" "O11" 100 99.4 "1" "O11" "1"
"GCA_000796285.1_AZPAE14441_genomic.fna" "O12" 100 99.36 "1" "O12" "1"
"GCA_000796295.1_AZPAE14442_genomic.fna" "O12" 100 99.36 "1" "O12" "1"
"GCA_000796325.1_AZPAE14443_genomic.fna" "O3" 100 99.77 "2" "O3" "1"
"GCA_000796345.1_AZPAE14453_genomic.fna" "O12" 100 99.36 "4" "O12" "1"
"GCA_000796365.1_AZPAE14463_genomic.fna" "O12" 100 99.36 "1" "O12" "1"
"GCA_000796385.1_AZPAE14499_genomic.fna" "O5" 100 99.88 "1" "O5" "1"
"GCA_000796405.1_AZPAE14505_genomic.fna" "O4" 100 99.92 "4" "O4" "1"
"GCA_000796425.1_AZPAE14509_genomic.fna" "O1" 100 99.65 "7" "O1" "1"
"GCA_000796445.1_AZPAE14526_genomic.fna" "O6" 100 99.81 "2" "O6" "1"
"GCA_000796465.1_AZPAE14533_genomic.fna" "O1" 100 99.98 "3" "O1" "1"
"GCA_000796475.1_AZPAE14535_genomic.fna" "O12" 100 99.35 "2" "O12" "1"
"GCA_000796505.1_AZPAE14538_genomic.fna" "O6" 100 99.66 "4" "O6" "1"
"GCA_000796525.1_AZPAE12138_genomic.fna" "O2" 98.73 99.88 "16.4" "O2" "2"
"GCA_000796545.1_AZPAE12135_genomic.fna" "O1" 100 99.83 "4" "O1" "1"
"GCA_000796555.1_AZPAE12136_genomic.fna" "O4" 100 99.83 "4" "O4" "1"
"GCA_000796585.1_AZPAE12137_genomic.fna" "O6" 100 99.75 "1" "O6" "1"
"GCA_000796605.1_AZPAE14717_genomic.fna" "O1" 100 99.76 "1" "O1" "1"
"GCA_000796615.1_AZPAE12140_genomic.fna" "O6" 100 99.66 "2" "O6" "1"
"GCA_000796645.1_AZPAE14722_genomic.fna" "O4" 100 99.84 "5.16" "O4" "2"
"GCA_000796655.1_AZPAE12142_genomic.fna" "O11" 100 99.69 "1" "O11" "1"
"GCA_000796685.1_AZPAE12143_genomic.fna" "O6" 100 99.75 "5" "O6" "1"
"GCA_000796705.1_AZPAE12144_genomic.fna" "O4" 100 99.81 "4" "O4" "1"
"GCA_000796725.1_AZPAE14715_genomic.fna" "O11" 96.8 99.42 "16.15.3" "O11" "3"
"GCA_000796745.1_AZPAE12145_genomic.fna" "O6" 100 99.74 "3" "O6" "1"
"GCA_000796765.1_AZPAE12146_genomic.fna" "O6" 100 99.78 "4" "O6" "1"
"GCA_000796785.1_AZPAE12149_genomic.fna" "O6" 100 99.74 "1" "O6" "1"
"GCA_000796795.1_AZPAE12147_genomic.fna" "O1" 100 99.81 "1" "O1" "1"
"GCA_000796825.1_AZPAE12148_genomic.fna" "O1" 100 99.64 "2" "O1" "1"
"GCA_000796845.1_AZPAE14714_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_000796865.1_AZPAE12150_genomic.fna" "O6" 100 99.7 "1" "O6" "1"
"GCA_000796875.1_AZPAE12151_genomic.fna" "O9" 100 99.37 "2" "O9" "1"
"GCA_000796905.1_AZPAE12152_genomic.fna" "O3" 100 99.69 "2" "O3" "1"
"GCA_000796925.1_AZPAE12153_genomic.fna" "O3" 100 99.83 "16.14.2" "O3" "3"
"GCA_000796945.1_AZPAE12154_genomic.fna" "O5" 99.67 99.8 "2.14" "O5" "2"
"GCA_000796955.1_AZPAE12155_genomic.fna" "O4" 100 99.82 "5" "O4" "1"
"GCA_000796985.1_AZPAE12156_genomic.fna" "O3" 100 99.65 "1" "O3" "1"
"GCA_000797005.1_AZPAE12409_genomic.fna" "O5" 99.29 99.88 "1.13" "O5" "2"
"GCA_000797025.1_AZPAE14719_genomic.fna" "O11" 100 99.47 "3" "O11" "1"
"GCA_000797045.1_AZPAE12410_genomic.fna" "O6" 100 99.85 "3" "O6" "1"
"GCA_000797055.1_AZPAE12411_genomic.fna" "O9" 100 99.86 "3" "O9" "1"
"GCA_000797085.1_AZPAE14713_genomic.fna" "O12" 100 99.36 "1" "O12" "1"
"GCA_000797105.1_AZPAE12412_genomic.fna" "O3" 100 100 "2" "O3" "1"
"GCA_000797125.1_AZPAE12413_genomic.fna" "O6" 100 99.65 "2" "O6" "1"
"GCA_000797145.1_AZPAE12414_genomic.fna" "O6" 100 99.65 "3" "O6" "1"
"GCA_000797165.1_AZPAE12415_genomic.fna" "O6" 100 99.66 "2" "O6" "1"
"GCA_000797185.1_AZPAE12416_genomic.fna" "O4" 100 99.83 "6" "O4" "1"
"GCA_000797205.1_AZPAE14712_genomic.fna" "O11" 100 99.44 "3" "O11" "1"
"GCA_000797225.1_AZPAE12417_genomic.fna" "O6" 100 99.88 "2" "O6" "1"
"GCA_000797245.1_AZPAE12418_genomic.fna" "O4" 100 99.84 "4" "O4" "1"
"GCA_000797265.1_AZPAE12419_genomic.fna" "O6" 100 99.88 "2" "O6" "1"
"GCA_000797285.1_AZPAE12420_genomic.fna" "O1" 100 99.78 "2" "O1" "1"
"GCA_000797305.1_AZPAE12421_genomic.fna" "O6" 100 99.51 "2" "O6" "1"
"GCA_000797325.1_AZPAE12422_genomic.fna" "O5" 100 99.75 "2" "O5" "1"
"GCA_000797345.1_AZPAE14711_genomic.fna" "O6" 100 99.73 "2" "O6" "1"
"GCA_000797355.1_AZPAE12423_genomic.fna" "O4" 100 99.83 "5" "O4" "1"
"GCA_000797395.1_AZPAE13756_genomic.fna" "O12" 100 99.35 "5" "O12" "1"
"GCA_001420185.1_ASM142018v1_genomic.fna" "O2" 100 99.96 "4" "O2" "1"
"GCA_001420205.1_ASM142020v1_genomic.fna" "O3" 100 100 "2" "O3" "1"
"GCA_001420225.1_ASM142022v1_genomic.fna" "O1" 100 100 "1" "O1" "1"
"GCA_001420245.1_ASM142024v1_genomic.fna" "O4" 100 100 "3" "O4" "1"
"GCA_001420265.1_ASM142026v1_genomic.fna" "O5" 100 99.78 "1" "O5" "1"
"GCA_001444745.1_ASM144474v1_genomic.fna" "O7" 100 100 "4" "O7" "1"
"GCA_001444755.1_ASM144475v1_genomic.fna" "O6" 100 100 "3" "O6" "1"
"GCA_001444765.1_ASM144476v1_genomic.fna" "O7" 100 99.86 "2" "O7" "1"
"GCA_001444815.1_ASM144481v1_genomic.fna" "O9" 100 100 "3" "O9" "1"
"GCA_001444835.1_ASM144483v1_genomic.fna" "O10" 100 100 "4" "O10" "1"
"GCA_001444845.1_ASM144484v1_genomic.fna" "O13" 100 100 "4" "O13" "1"
"GCA_001444865.1_ASM144486v1_genomic.fna" "O15" 100 100 "29" "O15" "1"
"GCA_001444895.1_ASM144489v1_genomic.fna" "O2" 100 99.85 "3" "O2" "1"
"GCA_001444915.1_ASM144491v1_genomic.fna" "O17" 100 100 "2" "O17" "1"
"GCA_001444925.1_ASM144492v1_genomic.fna" "O5" 100 99.83 "2" "O5" "1"
"GCA_001444955.1_ASM144495v1_genomic.fna" "O11" 100 100 "7" "O11" "1"
"GCA_001444975.1_ASM144497v1_genomic.fna" "O12" 100 100 "1" "O12" "1"
"GCA_001444995.1_ASM144499v1_genomic.fna" "O13" 100 100 "4" "O13" "1"
"GCA_001445005.1_ASM144500v1_genomic.fna" "O10" 100 99.99 "4" "O10" "1"
"GCA_001445035.1_ASM144503v1_genomic.fna" "O5" 100 99.82 "1" "O5" "1"
"GCA_001449145.1_WH-SGI-V-07060_genomic.fna" "O1" 100 99.84 "1" "O1" "1"
"GCA_001449155.1_WH-SGI-V-07058_genomic.fna" "O3" 100 99.88 "1" "O3" "1"
"GCA_001449165.1_WH-SGI-V-07057_genomic.fna" "O5" 100 99.88 "1.13" "O5" "2"
"GCA_001449175.1_WH-SGI-V-07074_genomic.fna" "O6" 100 99.74 "2" "O6" "1"
"GCA_001449225.1_WH-SGI-V-07068_genomic.fna" "O2" 100 99.76 "8.25" "O2" "2"
"GCA_001449245.1_WH-SGI-V-07049_genomic.fna" "O5" 100 99.84 "3" "O5" "1"
"GCA_001449255.1_WH-SGI-V-07073_genomic.fna" "O6" 100 99.83 "1" "O6" "1"
"GCA_001449275.1_WH-SGI-V-07071_genomic.fna" "O6" 100 99.83 "1" "O6" "1"
"GCA_001449305.1_WH-SGI-V-07063_genomic.fna" "O3" 100 99.99 "2" "O3" "1"
"GCA_001449325.1_WH-SGI-V-07070_genomic.fna" "O1" 100 99.61 "6" "O1" "1"
"GCA_001449345.1_WH-SGI-V-07062_genomic.fna" "O11" 100 99.99 "1" "O11" "1"
"GCA_001449365.1_WH-SGI-V-07051_genomic.fna" "O11" 100 99.99 "3" "O11" "1"
"GCA_001449385.1_WH-SGI-V-07072_genomic.fna" "O12" 100 99.35 "1" "O12" "1"
"GCA_001449395.1_WH-SGI-V-07066_genomic.fna" "O6" 100 99.83 "1" "O6" "1"
"GCA_001449425.1_WH-SGI-V-07069_genomic.fna" "O7" 100 99.86 "3" "O7" "1"
"GCA_001449435.1_WH-SGI-V-07050_genomic.fna" "O3" 100 93.74 "1" "O3" "1"
"GCA_001449465.1_WH-SGI-V-07165_genomic.fna" "O12" 100 99.85 "2" "O12" "1"
"GCA_001449485.1_WH-SGI-V-07166_genomic.fna" "O1" 100 99.47 "1" "O1" "1"
"GCA_001449505.1_WH-SGI-V-07167_genomic.fna" "O11" 100 99.47 "3" "O11" "1"
"GCA_001449515.1_WH-SGI-V-07168_genomic.fna" "O12" 100 99.35 "4" "O12" "1"
"GCA_001449545.1_WH-SGI-V-07169_genomic.fna" "O11" 100 99.42 "2" "O11" "1"
"GCA_001449555.1_WH-SGI-V-07171_genomic.fna" "O12" 100 99.36 "4" "O12" "1"
"GCA_001449585.1_WH-SGI-V-07172_genomic.fna" "O11" 100 99.42 "1" "O11" "1"
"GCA_001449605.1_WH-SGI-V-07174_genomic.fna" "O12" 100 99.36 "4" "O12" "1"
"GCA_001449625.1_WH-SGI-V-07175_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001449645.1_WH-SGI-V-07177_genomic.fna" "O11" 100 99.47 "5" "O11" "1"
"GCA_001449655.1_WH-SGI-V-07178_genomic.fna" "O2" 100 99.78 "3" "O2" "1"
"GCA_001449675.1_WH-SGI-V-07180_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001449705.1_WH-SGI-V-07221_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001449725.1_WH-SGI-V-07181_genomic.fna" "O11" 100 99.41 "1" "O11" "1"
"GCA_001449735.1_WH-SGI-V-07184_genomic.fna" "O6" 100 99.76 "2" "O6" "1"
"GCA_001449765.1_WH-SGI-V-07186_genomic.fna" "O11" 100 99.47 "1" "O11" "1"
"GCA_001449785.1_WH-SGI-V-07187_genomic.fna" "O6" 100 99.81 "8" "O6" "1"
"GCA_001449805.1_WH-SGI-V-07188_genomic.fna" "O3" 100 100 "2" "O3" "1"
"GCA_001449825.1_WH-SGI-V-07223_genomic.fna" "O1" 100 99.82 "5.19" "O1" "2"
"GCA_001449835.1_WH-SGI-V-07225_genomic.fna" "O5" 100 99.79 "3" "O5" "1"
"GCA_001449865.1_WH-SGI-V-07226_genomic.fna" "O6" 100 99.81 "16.2" "O6" "2"
"GCA_001449885.1_WH-SGI-V-07268_genomic.fna" "O6" 100 99.77 "3" "O6" "1"
"GCA_001449905.1_WH-SGI-V-07229_genomic.fna" "O10" 100 99.81 "13.2" "O10" "2"
"GCA_001449925.1_WH-SGI-V-07231_genomic.fna" "O11" 100 99.42 "1" "O11" "1"
"GCA_001449935.1_WH-SGI-V-07232_genomic.fna" "O11" 100 99.41 "3" "O11" "1"
"GCA_001449965.1_WH-SGI-V-07234_genomic.fna" "O12" 100 99.77 "1" "O12" "1"
"GCA_001449985.1_WH-SGI-V-07235_genomic.fna" "O1" 100 99.83 "8" "O1" "1"
"GCA_001450005.1_WH-SGI-V-07237_genomic.fna" "Multiple" 100 99.88 "14.26" "O2" "2"
"GCA_001450015.1_WH-SGI-V-07238_genomic.fna" "O6" 100 99.87 "2" "O6" "1"
"GCA_001450045.1_WH-SGI-V-07240_genomic.fna" "O5" 100 99.34 "1.25.14" "O5" "3"
"GCA_001450065.1_WH-SGI-V-07243_genomic.fna" "O11" 100 99.47 "5" "O11" "1"
"GCA_001450085.1_WH-SGI-V-07244_genomic.fna" "O5" 100 99.88 "5" "O5" "1"
"GCA_001450095.1_WH-SGI-V-07245_genomic.fna" "O1" 100 99.63 "2" "O1" "1"
"GCA_001450115.1_WH-SGI-V-07368_genomic.fna" "O7" 100 99.8 "1" "O7" "1"
"GCA_001450145.1_WH-SGI-V-07369_genomic.fna" "O11" 100 99.4 "3" "O11" "1"
"GCA_001450165.1_WH-SGI-V-07370_genomic.fna" "O12" 100 99.35 "2" "O12" "1"
"GCA_001450185.1_WH-SGI-V-07372_genomic.fna" "O6" 100 99.77 "2" "O6" "1"
"GCA_001450195.1_WH-SGI-V-07374_genomic.fna" "O4" 100 99.84 "5" "O4" "1"
"GCA_001450225.1_WH-SGI-V-07375_genomic.fna" "O3" 100 99.66 "4" "O3" "1"
"GCA_001450245.1_WH-SGI-V-07377_genomic.fna" "O6" 100 99.83 "1" "O6" "1"
"GCA_001450265.1_WH-SGI-V-07378_genomic.fna" "O11" 100 99.46 "20.34.1" "O11" "3"
"GCA_001450275.1_WH-SGI-V-07379_genomic.fna" "O11" 100 99.45 "3" "O11" "1"
"GCA_001450305.1_WH-SGI-V-07380_genomic.fna" "O2" 100 99.74 "8" "O2" "1"
"GCA_001450325.1_WH-SGI-V-07056_genomic.fna" "O3" 100 100 "2" "O3" "1"
"GCA_001450345.1_WH-SGI-V-07053_genomic.fna" "O6" 100 99.73 "13.2" "O6" "2"
"GCA_001450355.1_WH-SGI-V-07055_genomic.fna" "O12" 100 99.33 "2" "O12" "1"
"GCA_001450385.1_WH-SGI-V-07065_genomic.fna" "O4" 100 99.89 "3" "O4" "1"
"GCA_001450405.1_WH-SGI-V-07067_genomic.fna" "O1" 100 99.79 "7" "O1" "1"
"GCA_001450425.1_WH-SGI-V-07054_genomic.fna" "O11" 100 99.42 "2" "O11" "1"
"GCA_001450435.1_WH-SGI-V-07061_genomic.fna" "O11" 100 99.99 "1" "O11" "1"
"GCA_001450465.1_WH-SGI-V-07064_genomic.fna" "O12" 100 99.36 "2" "O12" "1"
"GCA_001450485.1_WH-SGI-V-07059_genomic.fna" "O10" 100 99.78 "3" "O10" "1"
"GCA_001450505.1_WH-SGI-V-07170_genomic.fna" "O11" 100 99.44 "5" "O11" "1"
"GCA_001450525.1_WH-SGI-V-07173_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001450545.1_WH-SGI-V-07176_genomic.fna" "O11" 100 99.47 "5" "O11" "1"
"GCA_001450555.1_WH-SGI-V-07179_genomic.fna" "O6" 100 99.66 "3" "O6" "1"
"GCA_001450585.1_WH-SGI-V-07182_genomic.fna" "O5" 100 99.77 "1" "O5" "1"
"GCA_001450605.1_WH-SGI-V-07183_genomic.fna" "O10" 100 99.78 "2" "O10" "1"
"GCA_001450635.1_WH-SGI-V-07222_genomic.fna" "O1" 100 99.82 "7" "O1" "1"
"GCA_001450665.1_WH-SGI-V-07224_genomic.fna" "O5" 100 99.88 "1" "O5" "1"
"GCA_001450675.1_WH-SGI-V-07227_genomic.fna" "O11" 100 99.42 "4" "O11" "1"
"GCA_001450705.1_WH-SGI-V-07230_genomic.fna" "O4" 100 99.82 "6" "O4" "1"
"GCA_001450715.1_WH-SGI-V-07233_genomic.fna" "O6" 100 99.74 "1" "O6" "1"
"GCA_001450745.1_WH-SGI-V-07236_genomic.fna" "O9" 100 99.9 "2" "O9" "1"
"GCA_001450755.1_WH-SGI-V-07239_genomic.fna" "O11" 100 99.44 "15.2" "O11" "2"
"GCA_001450785.1_WH-SGI-V-07242_genomic.fna" "O6" 100 99.72 "3" "O6" "1"
"GCA_001450795.1_WH-SGI-V-07246_genomic.fna" "O5" 100 99.88 "8" "O5" "1"
"GCA_001450825.1_WH-SGI-V-07371_genomic.fna" "O2" 100 99.88 "3" "O2" "1"
"GCA_001450835.1_WH-SGI-V-07373_genomic.fna" "O6" 100 99.65 "1" "O6" "1"
"GCA_001450865.1_WH-SGI-V-07376_genomic.fna" "O1" 100 99.42 "3" "O1" "1"
"GCA_001450875.1_WH-SGI-V-07382_genomic.fna" "O1" 100 99.64 "2.14" "O1" "2"
"GCA_001450905.1_WH-SGI-V-07385_genomic.fna" "O11" 100 99.42 "1" "O11" "1"
"GCA_001450915.1_WH-SGI-V-07384_genomic.fna" "O10" 100 99.81 "13.2" "O10" "2"
"GCA_001450925.1_WH-SGI-V-07381_genomic.fna" "O11" 100 99.42 "1" "O11" "1"
"GCA_001450935.1_WH-SGI-V-07241_genomic.fna" "O11" 100 99.39 "5" "O11" "1"
"GCA_001450985.1_WH-SGI-V-07386_genomic.fna" "O6" 100 99.74 "4" "O6" "1"
"GCA_001450995.1_WH-SGI-V-07387_genomic.fna" "O11" 100 99.47 "4" "O11" "1"
"GCA_001451015.1_WH-SGI-V-07389_genomic.fna" "O5" 100 99.88 "2" "O5" "1"
"GCA_001451025.1_WH-SGI-V-07390_genomic.fna" "O5" 100 99.88 "1" "O5" "1"
"GCA_001451065.1_WH-SGI-V-07392_genomic.fna" "O4" 100 99.78 "3.14" "O4" "2"
"GCA_001451075.1_WH-SGI-V-07391_genomic.fna" "O12" 100 99.36 "3" "O12" "1"
"GCA_001451105.1_WH-SGI-V-07405_genomic.fna" "O6" 100 99.91 "4" "O6" "1"
"GCA_001451125.1_WH-SGI-V-07406_genomic.fna" "O11" 100 99.47 "2" "O11" "1"
"GCA_001451145.1_WH-SGI-V-07407_genomic.fna" "O10" 100 99.99 "1" "O10" "1"
"GCA_001451165.1_WH-SGI-V-07411_genomic.fna" "O3" 100 99.84 "14.2" "O3" "2"
"GCA_001451175.1_WH-SGI-V-07413_genomic.fna" "O6" 100 99.81 "8" "O6" "1"
"GCA_001451205.1_WH-SGI-V-07414_genomic.fna" "O6" 100 99.74 "1" "O6" "1"
"GCA_001451225.1_WH-SGI-V-07415_genomic.fna" "O11" 100 99.47 "5" "O11" "1"
"GCA_001451245.1_WH-SGI-V-07383_genomic.fna" "O11" 100 99.69 "1" "O11" "1"
"GCA_001451255.1_WH-SGI-V-07388_genomic.fna" "O5" 100 99.88 "6" "O5" "1"
"GCA_001451265.1_WH-SGI-V-07404_genomic.fna" "O5" 100 99.88 "5" "O5" "1"
"GCA_001451295.1_WH-SGI-V-07408_genomic.fna" "O10" 100 99.99 "1" "O10" "1"
"GCA_001451325.1_WH-SGI-V-07410_genomic.fna" "O7" 100 99.84 "1" "O7" "1"
"GCA_001451335.1_WH-SGI-V-07409_genomic.fna" "O5" 100 99.76 "2" "O5" "1"
"GCA_001451355.1_WH-SGI-V-07412_genomic.fna" "O3" 100 99.66 "2" "O3" "1"
"GCA_001451375.1_WH-SGI-V-07417_genomic.fna" "O5" 100 99.77 "27.21" "O5" "2"
"GCA_001451405.1_WH-SGI-V-07419_genomic.fna" "O6" 100 100 "1" "O6" "1"
"GCA_001451425.1_WH-SGI-V-07421_genomic.fna" "O11" 100 99.42 "3" "O11" "1"
"GCA_001451455.1_WH-SGI-V-07424_genomic.fna" "O6" 100 99.73 "4" "O6" "1"
"GCA_001451485.1_WH-SGI-V-07425_genomic.fna" "O11" 100 99.47 "4" "O11" "1"
"GCA_001451505.1_WH-SGI-V-07426_genomic.fna" "O6" 100 99.41 "4.17" "O6" "2"
"GCA_001451525.1_WH-SGI-V-07491_genomic.fna" "O3" 100 98 "2" "O3" "1"
"GCA_001451535.1_WH-SGI-V-07427_genomic.fna" "O6" 100 99.73 "1" "O6" "1"
"GCA_001451565.1_WH-SGI-V-07484_genomic.fna" "O2" 100 99.88 "1" "O2" "1"
"GCA_001451575.1_WH-SGI-V-07485_genomic.fna" "O9" 100 99.88 "1" "O9" "1"
"GCA_001451605.1_WH-SGI-V-07486_genomic.fna" "O11" 100 99.46 "3" "O11" "1"
"GCA_001451625.1_WH-SGI-V-07487_genomic.fna" "O11" 100 99.47 "1" "O11" "1"
"GCA_001451645.1_WH-SGI-V-07488_genomic.fna" "O6" 100 99.89 "1" "O6" "1"
"GCA_001451655.1_WH-SGI-V-07489_genomic.fna" "O2" 100 99.78 "4" "O2" "1"
"GCA_001451685.1_WH-SGI-V-07490_genomic.fna" "O6" 100 99.81 "2" "O6" "1"
"GCA_001451705.1_WH-SGI-V-07491_genomic.fna" "O7" 100 99.9 "2" "O7" "1"
"GCA_001451725.1_WH-SGI-V-07493_genomic.fna" "O11" 100 99.47 "3" "O11" "1"
"GCA_001451745.1_WH-SGI-V-07494_genomic.fna" "O11" 100 99.42 "4" "O11" "1"
"GCA_001451755.1_WH-SGI-V-07495_genomic.fna" "O6" 100 100 "3" "O6" "1"
"GCA_001451785.1_WH-SGI-V-07496_genomic.fna" "O11" 100 99.47 "6" "O11" "1"
"GCA_001451805.1_WH-SGI-V-07497_genomic.fna" "O4" 100 99.78 "7" "O4" "1"
"GCA_001451815.1_WH-SGI-V-07498_genomic.fna" "O11" 100 99.47 "3" "O11" "1"
"GCA_001451835.1_WH-SGI-V-07500_genomic.fna" "O1" 100 99.83 "1" "O1" "1"
"GCA_001451865.1_WH-SGI-V-07502_genomic.fna" "O5" 100 99.78 "3" "O5" "1"
"GCA_001451885.1_WH-SGI-V-07504_genomic.fna" "O11" 100 99.47 "16.15.3" "O11" "3"
"GCA_001451895.1_WH-SGI-V-07505_genomic.fna" "O6" 100 100 "3" "O6" "1"
"GCA_001451905.1_WH-SGI-V-07508_genomic.fna" "O6" 100 99.83 "1" "O6" "1"
"GCA_001451945.1_WH-SGI-V-07618_genomic.fna" "O12" 100 99.34 "16.4" "O12" "2"
"GCA_001451965.1_WH-SGI-V-07619_genomic.fna" "O11" 100 99.42 "3" "O11" "1"
"GCA_001451975.1_WH-SGI-V-07621_genomic.fna" "O6" 100 99.73 "4" "O6" "1"
"GCA_001451985.1_WH-SGI-V-07622_genomic.fna" "O11" 100 99.47 "5" "O11" "1"
"GCA_001452025.1_WH-SGI-V-07626_genomic.fna" "O11" 100 99.47 "4" "O11" "1"
"GCA_001452045.1_WH-SGI-V-07627_genomic.fna" "O11" 100 99.47 "1" "O11" "1"
"GCA_001452055.1_WH-SGI-V-076137_genomic.fna" "O11" 100 99.47 "6" "O11" "1"
"GCA_001452075.1_WH-SGI-V-07630_genomic.fna" "O3" 100 99.99 "2" "O3" "1"
"GCA_001452105.1_WH-SGI-V-07633_genomic.fna" "O11" 100 99.42 "4" "O11" "1"
"GCA_001452125.1_WH-SGI-V-07634_genomic.fna" "O11" 100 99.42 "5" "O11" "1"
"GCA_001452135.1_WH-SGI-V-07635_genomic.fna" "O2" 100 99.88 "3" "O2" "1"
"GCA_001452155.1_WH-SGI-V-07636_genomic.fna" "O1" 100 99.51 "3" "O1" "1"
"GCA_001452185.1_WH-SGI-V-07637_genomic.fna" "O2" 100 99.29 "8" "O2" "1"
"GCA_001452205.1_WH-SGI-V-07640_genomic.fna" "O5" 100 99.78 "3" "O5" "1"
"GCA_001452215.1_WH-SGI-V-07641_genomic.fna" "O10" 100 99.99 "20.8" "O10" "2"
